#{"t_start": 1528347271.2712684, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1132,13.69864
-20.0,895,20.592392
-21.0,819,26.958278
-20.0,896,33.694881
-19.0,969,40.91096
-21.0,936,48.184931
-21.0,776,54.42189
-20.0,1013,62.812532
-20.0,1050,71.93203
-20.0,917,79.43496
-21.0,906,86.900435
-21.0,787,93.558891
-20.0,913,101.164743
-21.0,822,108.31455
-21.0,782,114.895654
-20.0,1048,123.567154
-20.0,1015,132.436787
-21.0,879,139.863604
-21.0,785,146.615063
-21.0,776,153.065233
-21.0,822,160.016279
-20.0,961,168.405207
-20.0,1066,177.360177
-21.0,839,184.244085
-20.0,960,192.477092
-21.0,905,200.053825
-20.0,893,207.57182
-20.0,1134,217.244978
-19.0,1178,227.113041
-20.0,892,234.742935
-20.0,976,243.291246
-21.0,852,250.215948
-21.0,980,258.802653
-19.0,1025,267.628421
-19.0,1137,277.402241
-20.0,1001,285.955578
-21.0,967,294.122701
-20.0,972,302.511683
-19.0,1238,312.559698
-19.0,1068,321.796899
-18.0,1232,331.949333
-17.0,1287,343.046793
-20.0,958,351.175346
-17.0,1168,361.037072
-18.0,1113,370.68462
-19.0,1165,380.563109
-18.0,1063,389.427657
-17.0,1336,400.212742
-12.0,1676,414.115628
-11.0,1886,430.08352
-11.0,1942,446.096535
-15.0,1854,461.675078
-11.0,1876,477.138848
-14.0,1735,491.945226
-7.0,2345,511.338794
-9.0,1941,527.416572
-9.0,2089,545.073478
-2.0,2801,568.446289
-2.0,2828,592.064978
-9.0,2036,609.20613
10.0,2504,630.085696
9.0,2298,649.477041
17.0,1981,665.832486
11.0,2225,684.696971
18.0,1791,699.834388
5.0,2804,723.567916
17.0,1814,738.863814
11.0,2368,758.782376
20.0,1730,773.743036
20.0,1769,788.715132
16.0,2032,805.552933
14.0,2126,824.451266
1.0,3099,850.999946
17.0,1899,867.700418
21.0,1674,881.972141
17.0,1884,898.210397
19.0,1732,912.734394
21.0,1674,926.911482
16.0,2005,945.626835
21.0,1673,960.301071
20.0,1725,975.441122
19.0,1747,990.080003
18.0,1914,1006.444956
18.0,1973,1023.704693
18.0,1924,1040.423909
19.0,1804,1055.938499
16.0,2138,1074.000032
20.0,1694,1088.987315
15.0,2304,1108.675041
21.0,1667,1122.994166
16.0,2011,1140.07561
19.0,2049,1157.885105
20.0,1669,1172.25118
20.0,1730,1187.419736
20.0,1751,1202.524198
21.0,1673,1217.09709
21.0,1672,1232.292457
21.0,1630,1246.196959
21.0,1629,1260.419086
18.0,1843,1277.341105
21.0,1633,1291.788768
20.0,1729,1307.231568
21.0,1669,1322.14096
20.0,1686,1336.664244
21.0,1667,1351.201113
18.0,1823,1367.102114
21.0,1670,1381.551527
19.0,1776,1396.99122
15.0,2288,1416.901046
20.0,1707,1431.831393
21.0,1715,1447.136302
21.0,1668,1461.701115
21.0,1667,1476.152016
21.0,1667,1490.466856
18.0,2014,1508.017365
21.0,1636,1522.494963
21.0,1636,1537.109309
21.0,1660,1551.768487
20.0,1730,1566.77112
19.0,1720,1582.073321
15.0,2063,1600.155455
21.0,1633,1614.260024
17.0,2046,1632.501545
21.0,1669,1647.040818
21.0,1633,1661.647429
20.0,1730,1676.831428
21.0,1673,1691.722272
21.0,1633,1705.695836
18.0,1973,1723.212455
19.0,1892,1740.057781
21.0,1631,1754.017849
21.0,1670,1768.836729
20.0,1898,1785.658828
20.0,1768,1801.579805
21.0,1823,1817.566381
21.0,1634,1832.117074
21.0,1667,1846.808701
20.0,1732,1862.550232
21.0,1634,1876.919899
20.0,1729,1892.578686
21.0,1635,1907.713918
21.0,1631,1921.790993
21.0,1673,1936.926772
21.0,1633,1951.878142
19.0,1947,1968.973902
20.0,1723,1984.786387
21.0,1824,2001.168819
20.0,1921,2018.164722
21.0,1672,2033.510227
21.0,1670,2048.607856
21.0,1668,2063.545078
21.0,1674,2078.433506
21.0,1629,2093.516078
21.0,1672,2108.675869
21.0,1667,2124.055029
21.0,1670,2138.717208
21.0,1668,2153.945195
21.0,1634,2168.917661
21.0,1635,2183.392823
21.0,1631,2198.224739
21.0,1636,2213.20652
20.0,1818,2229.519392
19.0,1933,2247.33795
21.0,1672,2262.425538
21.0,1636,2277.193267
20.0,1737,2293.55347
21.0,1634,2307.839429
21.0,1632,2322.493792
21.0,1821,2338.96179
21.0,1632,2353.564732
19.0,1949,2370.732094
20.0,1860,2387.818875
20.0,1854,2404.354761
21.0,1825,2421.280797
21.0,1635,2436.212153
21.0,1634,2451.071531
21.0,1631,2465.867586
20.0,1842,2482.19102
21.0,1821,2498.570234
21.0,1630,2513.893104
21.0,1667,2529.255716
21.0,1674,2544.197244
18.0,1937,2561.571283
20.0,1725,2577.342007
20.0,1726,2592.809638
21.0,1820,2609.162992
21.0,1673,2624.731028
21.0,1670,2639.850939
20.0,1686,2655.40585
21.0,1630,2670.53263
21.0,1669,2685.739167
21.0,1831,2702.904511
21.0,1673,2717.970093
19.0,1924,2735.591769
21.0,1673,2750.915204
19.0,2029,2769.158782
19.0,1878,2786.597212
21.0,1820,2803.262875
20.0,1884,2821.00906
21.0,1631,2841.135514
21.0,1631,2862.49797
21.0,1633,2886.146394
21.0,1672,2911.185553
21.0,1674,2929.346623
21.0,1826,2956.945242
20.0,1670,2988.318106
20.0,1682,3010.893556
17.0,1933,3035.136087
21.0,1634,3053.688988
21.0,1635,3068.25994
21.0,1634,3083.496803
21.0,1664,3098.75248
19.0,1780,3115.185933
21.0,1630,3130.314483
20.0,1776,3147.369195
20.0,1684,3162.766075
21.0,1634,3177.397073
21.0,1662,3192.837986
21.0,1633,3208.169081
20.0,1746,3224.627937
21.0,1671,3240.126158
21.0,1633,3255.52459
21.0,1635,3270.296502
21.0,1663,3285.749265
21.0,1664,3301.398297
21.0,1665,3316.864077
21.0,1630,3332.203478
19.0,1749,3348.913283
20.0,1685,3364.707191
21.0,1662,3380.203633
21.0,1632,3395.146358
21.0,1665,3410.711725
21.0,1663,3426.090875
20.0,1688,3441.991949
21.0,1633,3456.652168
20.0,1683,3472.705194
21.0,1631,3487.474648
21.0,1635,3502.884498
21.0,1672,3518.195713
21.0,1629,3533.592013
21.0,1633,3548.516863
21.0,1635,3563.767107
21.0,1672,3579.277522
21.0,1660,3594.825881
21.0,1634,3610.118368
21.0,1631,3625.61834
